customer_id,amount,cause,attempts,days_since_failure,past_rate,action_type,recovered
CUST_01336,507.92,network_error,2,8,0.359,retry,0
CUST_01337,407.19,card_declined,0,1,0.746,retry,1
CUST_01338,522.19,card_declined,1,10,0.531,retry,0
CUST_01339,487.58,card_declined,2,1,0.584,retry,0
CUST_01340,762.29,bank_declined,3,11,0.655,retry,0
CUST_01341,756.32,bank_declined,1,5,0.362,alt_method,0
CUST_01342,666.76,insufficient_funds,3,5,0.573,retry,0
CUST_01343,943.46,bank_declined,3,10,0.508,alt_method,1
CUST_01344,1724.2,insufficient_funds,3,10,0.211,retry,0
CUST_01345,1421.75,bank_declined,0,7,0.121,alt_method,1
CUST_01346,202.77,insufficient_funds,1,11,0.643,alt_method,0
CUST_01347,100.0,bank_declined,1,12,0.597,retry,0
CUST_01348,1404.53,bank_declined,0,10,0.594,retry,0
CUST_01349,222.85,network_error,2,13,0.577,payment_link,0
CUST_01350,555.68,bank_declined,3,1,0.839,alt_method,0
CUST_01351,260.84,insufficient_funds,1,8,0.36,retry,0
CUST_01352,157.34,bank_declined,0,14,0.261,retry,0
CUST_01353,1025.74,insufficient_funds,3,1,0.721,retry,0
CUST_01354,1220.88,insufficient_funds,2,12,0.393,retry,0
CUST_01355,419.39,card_declined,2,0,0.229,alt_method,0
CUST_01356,100.0,network_error,3,9,0.53,payment_link,0
CUST_01357,429.66,bank_declined,2,1,0.201,retry,0
CUST_01358,910.0,insufficient_funds,1,11,0.786,retry,1
CUST_01359,203.75,insufficient_funds,1,6,0.587,retry,0
CUST_01360,770.23,insufficient_funds,1,7,0.705,alt_method,1
CUST_01361,657.04,insufficient_funds,2,4,0.747,alt_method,0
CUST_01362,1057.26,insufficient_funds,1,5,0.527,retry,0
CUST_01363,731.91,network_error,0,11,0.459,payment_link,1
CUST_01364,305.38,network_error,1,0,0.688,alt_method,0
CUST_01365,1732.39,network_error,1,14,0.864,retry,0
CUST_01366,585.92,card_declined,2,5,0.565,retry,0
CUST_01367,650.77,card_declined,1,11,0.606,retry,0
CUST_01368,315.26,insufficient_funds,3,14,0.59,retry,0
CUST_01369,466.55,bank_declined,0,7,0.742,retry,1
CUST_01370,327.72,insufficient_funds,2,12,0.314,alt_method,0
CUST_01371,579.2,bank_declined,0,2,0.602,payment_link,0
CUST_01372,2615.91,bank_declined,3,10,0.603,retry,0
CUST_01373,221.96,card_declined,2,0,0.148,retry,0
CUST_01374,182.94,insufficient_funds,2,10,0.637,alt_method,0
CUST_01375,2158.0,bank_declined,1,3,0.621,retry,0
CUST_01376,562.58,network_error,0,0,0.685,retry,0
CUST_01377,389.45,card_declined,3,13,0.26,retry,0
CUST_01378,1528.32,network_error,3,7,0.789,alt_method,0
CUST_01379,409.73,bank_declined,2,4,0.922,retry,0
CUST_01380,2866.39,bank_declined,1,0,0.606,retry,0
CUST_01381,1144.06,bank_declined,2,13,0.195,payment_link,0
CUST_01382,450.19,network_error,2,7,0.89,retry,0
CUST_01383,3736.28,card_declined,2,8,0.457,alt_method,0
CUST_01384,409.7,network_error,2,9,0.469,payment_link,0
CUST_01385,1204.33,bank_declined,3,1,0.598,retry,0
CUST_01386,845.08,network_error,3,8,0.434,retry,0
CUST_01387,1884.45,insufficient_funds,2,7,0.808,payment_link,0
CUST_01388,2319.74,insufficient_funds,2,6,0.426,retry,0
CUST_01389,682.39,insufficient_funds,1,2,0.788,alt_method,0
CUST_01390,364.04,network_error,2,1,0.623,payment_link,0
CUST_01391,961.0,network_error,3,6,0.752,payment_link,0
CUST_01392,386.77,insufficient_funds,0,14,0.488,alt_method,0
CUST_01393,3329.94,bank_declined,3,4,0.728,retry,1
CUST_01394,741.91,card_declined,1,5,0.783,payment_link,1
CUST_01395,496.58,network_error,3,3,0.87,payment_link,0
CUST_01396,771.04,insufficient_funds,0,1,0.434,alt_method,0
CUST_01397,226.4,network_error,2,8,0.474,payment_link,1
CUST_01398,305.73,network_error,0,2,0.699,payment_link,1
CUST_01399,1737.72,bank_declined,2,11,0.794,retry,0
CUST_01400,393.27,bank_declined,2,13,0.841,payment_link,0
CUST_01401,287.86,network_error,3,6,0.67,retry,1
CUST_01402,1021.8,network_error,3,13,0.686,payment_link,0
CUST_01403,1717.39,network_error,3,7,0.818,retry,1
CUST_01404,1182.24,bank_declined,1,1,0.785,retry,0
CUST_01405,1475.63,card_declined,3,13,0.891,alt_method,0
CUST_01406,363.06,network_error,1,5,0.545,retry,1
CUST_01407,213.27,network_error,3,10,0.592,retry,0
CUST_01408,2210.71,card_declined,2,7,0.481,retry,1
CUST_01409,513.81,card_declined,1,6,0.76,retry,1
CUST_01410,544.21,insufficient_funds,0,10,0.66,payment_link,0
CUST_01411,1924.76,network_error,1,2,0.776,retry,1
CUST_01412,1037.93,network_error,1,0,0.457,retry,1
CUST_01413,957.87,insufficient_funds,0,13,0.37,retry,0
CUST_01414,3759.35,insufficient_funds,1,5,0.611,retry,0
CUST_01415,397.5,network_error,2,7,0.878,retry,0
CUST_01416,1397.27,insufficient_funds,3,5,0.617,payment_link,0
CUST_01417,696.18,network_error,0,4,0.641,retry,0
CUST_01418,824.58,bank_declined,3,10,0.616,retry,0
CUST_01419,2259.22,insufficient_funds,2,11,0.735,alt_method,0
CUST_01420,998.51,network_error,0,7,0.458,alt_method,1
CUST_01421,1023.15,insufficient_funds,3,1,0.692,retry,1
CUST_01422,1568.71,insufficient_funds,3,14,0.603,retry,0
CUST_01423,496.73,card_declined,2,11,0.717,payment_link,0
CUST_01424,339.89,insufficient_funds,3,14,0.542,payment_link,0
CUST_01425,288.34,network_error,2,0,0.189,alt_method,0
CUST_01426,137.95,bank_declined,1,0,0.735,retry,0
CUST_01427,3445.99,network_error,2,14,0.335,payment_link,0
CUST_01428,275.18,card_declined,1,13,0.66,alt_method,0
CUST_01429,557.24,insufficient_funds,0,3,0.521,payment_link,1
CUST_01430,533.01,insufficient_funds,3,5,0.691,retry,0
CUST_01431,850.59,network_error,2,12,0.277,retry,0
CUST_01432,1277.41,insufficient_funds,2,8,0.658,retry,0
CUST_01433,1323.96,bank_declined,3,0,0.214,retry,0
CUST_01434,417.19,bank_declined,3,11,0.676,alt_method,0
CUST_01435,581.9,network_error,0,0,0.539,retry,0
CUST_01436,833.86,network_error,0,12,0.675,retry,1
CUST_01437,545.14,bank_declined,2,12,0.368,alt_method,0
CUST_01438,2406.37,card_declined,0,4,0.559,payment_link,0
CUST_01439,985.14,network_error,1,9,0.45,retry,1
CUST_01440,1197.39,insufficient_funds,0,4,0.651,retry,0
CUST_01441,1130.38,insufficient_funds,0,4,0.716,retry,1
CUST_01442,1700.67,card_declined,2,9,0.216,retry,0
CUST_01443,768.79,network_error,1,5,0.336,alt_method,0
CUST_01444,235.69,network_error,0,7,0.761,retry,1
CUST_01445,915.76,bank_declined,1,2,0.46,payment_link,0
CUST_01446,395.01,network_error,1,8,0.871,retry,0
CUST_01447,435.77,insufficient_funds,1,12,0.359,alt_method,1
CUST_01448,1063.26,insufficient_funds,3,0,0.658,payment_link,0
CUST_01449,1791.17,insufficient_funds,3,3,0.758,alt_method,0
CUST_01450,676.56,insufficient_funds,3,8,0.404,retry,0
CUST_01451,851.56,insufficient_funds,3,14,0.697,alt_method,0
CUST_01452,2596.12,network_error,2,13,0.282,alt_method,0
CUST_01453,806.42,insufficient_funds,0,7,0.72,alt_method,1
CUST_01454,5331.28,bank_declined,3,9,0.445,retry,0
CUST_01455,1045.66,bank_declined,2,8,0.815,retry,0
CUST_01456,162.62,network_error,0,0,0.535,retry,0
CUST_01457,1215.21,network_error,3,8,0.716,retry,1
CUST_01458,902.28,network_error,0,2,0.385,alt_method,0
CUST_01459,1866.47,insufficient_funds,3,10,0.66,payment_link,0
CUST_01460,1139.73,insufficient_funds,2,11,0.535,payment_link,0
CUST_01461,595.4,bank_declined,1,9,0.326,retry,0
CUST_01462,249.78,network_error,1,8,0.476,retry,1
CUST_01463,562.72,network_error,0,0,0.747,retry,1
CUST_01464,336.83,insufficient_funds,2,0,0.582,payment_link,1
CUST_01465,418.04,bank_declined,1,8,0.812,alt_method,0
CUST_01466,1065.14,network_error,3,10,0.598,retry,1
CUST_01467,2529.87,bank_declined,1,13,0.7,payment_link,0
CUST_01468,912.09,network_error,0,5,0.532,payment_link,0
CUST_01469,255.52,card_declined,0,3,0.467,alt_method,0
CUST_01470,949.26,card_declined,2,6,0.826,retry,1
CUST_01471,1732.47,network_error,0,4,0.534,payment_link,0
CUST_01472,408.37,network_error,1,9,0.563,retry,0
CUST_01473,597.52,insufficient_funds,1,13,0.434,retry,0
CUST_01474,673.0,network_error,1,6,0.857,payment_link,0
CUST_01475,354.99,bank_declined,1,7,0.742,alt_method,0
CUST_01476,1117.25,bank_declined,2,7,0.307,retry,0
CUST_01477,603.8,bank_declined,3,0,0.509,retry,0
CUST_01478,930.41,bank_declined,3,7,0.493,payment_link,0
CUST_01479,327.02,insufficient_funds,2,5,0.679,retry,0
CUST_01480,468.73,network_error,0,3,0.702,payment_link,1
CUST_01481,1185.48,bank_declined,3,12,0.734,alt_method,0
CUST_01482,493.6,insufficient_funds,0,13,0.724,payment_link,0
CUST_01483,2648.03,bank_declined,3,11,0.608,payment_link,0
CUST_01484,483.13,network_error,0,7,0.648,payment_link,0
CUST_01485,796.12,network_error,2,2,0.326,alt_method,1
CUST_01486,1402.59,card_declined,1,12,0.857,payment_link,0
CUST_01487,213.86,network_error,0,3,0.686,retry,0
CUST_01488,162.61,card_declined,1,14,0.652,retry,0
CUST_01489,196.27,card_declined,0,5,0.352,alt_method,0
CUST_01490,1826.34,bank_declined,0,10,0.753,retry,0
CUST_01491,427.74,bank_declined,0,6,0.806,payment_link,0
CUST_01492,5149.01,insufficient_funds,0,3,0.789,alt_method,1
CUST_01493,423.52,card_declined,0,3,0.415,payment_link,0
CUST_01494,770.96,network_error,1,6,0.771,retry,1
CUST_01495,2284.01,insufficient_funds,0,5,0.304,retry,0
CUST_01496,3310.57,bank_declined,1,12,0.366,retry,0
CUST_01497,3460.62,insufficient_funds,2,10,0.479,retry,0
CUST_01498,1748.81,insufficient_funds,3,7,0.493,alt_method,0
CUST_01499,1509.07,insufficient_funds,0,0,0.808,alt_method,1
CUST_01500,1068.51,insufficient_funds,3,9,0.439,alt_method,0
CUST_01501,1239.78,card_declined,1,12,0.306,payment_link,1
CUST_01502,427.97,network_error,2,10,0.504,retry,0
CUST_01503,345.65,card_declined,2,6,0.62,retry,0
CUST_01504,663.35,bank_declined,2,11,0.464,retry,0
CUST_01505,580.48,bank_declined,3,6,0.463,payment_link,1
CUST_01506,462.86,insufficient_funds,1,10,0.579,payment_link,0
CUST_01507,1161.08,bank_declined,0,6,0.838,payment_link,0
CUST_01508,1428.31,network_error,0,6,0.634,payment_link,1
CUST_01509,713.89,bank_declined,1,9,0.543,alt_method,0
CUST_01510,2169.01,network_error,3,13,0.63,retry,0
CUST_01511,266.84,card_declined,0,9,0.538,payment_link,0
CUST_01512,569.68,card_declined,1,7,0.477,retry,0
CUST_01513,374.86,network_error,0,8,0.422,payment_link,0
CUST_01514,149.42,network_error,2,8,0.538,retry,1
CUST_01515,622.57,bank_declined,0,1,0.464,payment_link,0
CUST_01516,603.41,network_error,3,12,0.654,retry,0
CUST_01517,2232.24,card_declined,1,12,0.524,retry,1
CUST_01518,1101.74,network_error,3,6,0.437,alt_method,0
CUST_01519,293.14,network_error,1,6,0.599,retry,1
CUST_01520,2931.51,card_declined,2,3,0.584,retry,0
CUST_01521,1766.63,bank_declined,1,8,0.672,payment_link,0
CUST_01522,1059.63,bank_declined,0,7,0.61,payment_link,0
CUST_01523,554.91,insufficient_funds,0,11,0.474,alt_method,1
CUST_01524,308.72,bank_declined,2,0,0.482,payment_link,0
CUST_01525,493.85,insufficient_funds,1,1,0.603,retry,0
CUST_01526,1589.22,bank_declined,2,12,0.281,retry,0
CUST_01527,3003.91,bank_declined,0,14,0.461,alt_method,1
CUST_01528,2286.08,insufficient_funds,3,12,0.434,retry,0
CUST_01529,449.85,insufficient_funds,2,1,0.522,alt_method,0
CUST_01530,271.59,network_error,3,11,0.362,retry,0
CUST_01531,744.5,bank_declined,3,11,0.67,alt_method,1
CUST_01532,161.62,network_error,1,10,0.399,alt_method,1
CUST_01533,861.38,bank_declined,2,14,0.686,payment_link,0
CUST_01534,591.06,network_error,3,14,0.652,payment_link,0
CUST_01535,458.14,bank_declined,3,7,0.308,payment_link,0
CUST_01536,185.72,bank_declined,1,14,0.629,payment_link,0
CUST_01537,1003.13,network_error,1,0,0.844,payment_link,1
CUST_01538,434.35,network_error,0,3,0.561,retry,1
CUST_01539,260.88,network_error,3,9,0.863,payment_link,0
CUST_01540,100.0,bank_declined,0,11,0.29,retry,0
CUST_01541,650.66,bank_declined,3,4,0.581,retry,0
CUST_01542,2745.73,network_error,0,8,0.686,payment_link,0
CUST_01543,2512.43,bank_declined,1,6,0.568,retry,1
CUST_01544,461.43,insufficient_funds,2,7,0.4,alt_method,0
CUST_01545,410.85,insufficient_funds,1,13,0.432,alt_method,0
CUST_01546,967.79,card_declined,0,10,0.257,alt_method,0
CUST_01547,299.25,insufficient_funds,0,8,0.707,payment_link,0
CUST_01548,846.77,insufficient_funds,2,12,0.574,payment_link,0
CUST_01549,1227.66,network_error,3,6,0.359,retry,1
CUST_01550,1774.98,network_error,0,4,0.915,payment_link,1
CUST_01551,613.93,network_error,0,12,0.665,retry,1
CUST_01552,565.13,network_error,0,14,0.61,retry,0
CUST_01553,329.51,bank_declined,2,4,0.609,alt_method,0
CUST_01554,343.26,insufficient_funds,1,9,0.467,retry,0
CUST_01555,554.92,insufficient_funds,0,10,0.784,retry,1
CUST_01556,892.38,network_error,2,5,0.483,alt_method,0
CUST_01557,1381.42,network_error,0,4,0.719,retry,0
CUST_01558,349.83,bank_declined,3,12,0.762,retry,0
CUST_01559,2195.47,card_declined,2,11,0.605,retry,0
CUST_01560,535.45,network_error,0,10,0.721,alt_method,1
CUST_01561,653.87,card_declined,2,8,0.665,payment_link,0
CUST_01562,365.85,insufficient_funds,0,2,0.723,payment_link,0
CUST_01563,100.0,insufficient_funds,1,2,0.693,retry,0
CUST_01564,1349.16,insufficient_funds,0,14,0.518,payment_link,0
CUST_01565,1199.28,network_error,2,6,0.677,payment_link,0
CUST_01566,531.09,network_error,3,6,0.671,retry,0
CUST_01567,701.76,bank_declined,3,5,0.616,payment_link,0
CUST_01568,1005.01,insufficient_funds,3,2,0.75,payment_link,0
CUST_01569,190.56,card_declined,0,13,0.334,payment_link,0
CUST_01570,435.61,insufficient_funds,1,12,0.541,payment_link,0
CUST_01571,1255.65,network_error,0,6,0.66,retry,1
CUST_01572,243.85,bank_declined,3,4,0.79,payment_link,0
CUST_01573,841.21,network_error,2,6,0.445,payment_link,1
CUST_01574,224.69,insufficient_funds,3,1,0.758,payment_link,0
CUST_01575,965.98,bank_declined,2,5,0.876,payment_link,1
CUST_01576,646.44,card_declined,1,13,0.692,alt_method,1
CUST_01577,182.71,bank_declined,2,7,0.408,alt_method,0
CUST_01578,1688.83,bank_declined,0,0,0.467,payment_link,1
CUST_01579,369.57,bank_declined,0,3,0.553,alt_method,0
CUST_01580,347.86,card_declined,0,10,0.411,retry,0
CUST_01581,780.91,network_error,2,0,0.602,alt_method,0
CUST_01582,1667.22,network_error,0,13,0.717,payment_link,0
CUST_01583,295.11,network_error,0,0,0.41,retry,0
CUST_01584,698.79,network_error,0,9,0.607,retry,1
CUST_01585,937.35,bank_declined,1,11,0.361,retry,0
CUST_01586,1158.04,bank_declined,2,13,0.484,retry,0
CUST_01587,765.98,insufficient_funds,2,13,0.755,retry,0
CUST_01588,495.9,network_error,3,10,0.408,retry,1
CUST_01589,343.07,bank_declined,2,7,0.625,alt_method,0
CUST_01590,712.6,insufficient_funds,1,6,0.6,retry,0
CUST_01591,282.11,bank_declined,2,11,0.502,retry,0
CUST_01592,100.0,insufficient_funds,1,9,0.726,alt_method,0
CUST_01593,943.17,insufficient_funds,1,12,0.965,retry,0
CUST_01594,1370.8,network_error,2,0,0.6,alt_method,0
CUST_01595,100.45,network_error,3,10,0.725,payment_link,0
CUST_01596,296.55,bank_declined,0,13,0.658,retry,0
CUST_01597,1091.52,card_declined,0,12,0.647,retry,0
CUST_01598,3449.54,bank_declined,2,1,0.33,retry,0
CUST_01599,676.3,network_error,2,3,0.414,retry,1
CUST_01600,371.52,insufficient_funds,1,0,0.866,retry,1
CUST_01601,574.6,bank_declined,2,2,0.515,retry,0
CUST_01602,1998.0,bank_declined,1,7,0.471,retry,0
CUST_01603,396.72,network_error,3,7,0.308,payment_link,0
CUST_01604,350.95,network_error,2,7,0.783,retry,1
CUST_01605,452.06,bank_declined,0,5,0.402,alt_method,0
CUST_01606,310.24,insufficient_funds,0,5,0.439,retry,0
CUST_01607,733.73,network_error,2,4,0.229,alt_method,1
CUST_01608,2439.97,network_error,1,12,0.498,retry,0
CUST_01609,861.32,insufficient_funds,0,8,0.436,alt_method,0
CUST_01610,543.55,card_declined,1,3,0.446,retry,0
CUST_01611,526.66,card_declined,2,9,0.565,payment_link,1
CUST_01612,190.46,insufficient_funds,2,14,0.331,retry,0
CUST_01613,1348.15,insufficient_funds,0,11,0.312,payment_link,1
CUST_01614,624.99,network_error,2,11,0.562,retry,0
CUST_01615,575.72,insufficient_funds,3,11,0.736,payment_link,0
CUST_01616,8556.84,insufficient_funds,3,6,0.819,retry,0
CUST_01617,844.72,bank_declined,0,0,0.411,payment_link,0
CUST_01618,364.51,insufficient_funds,3,14,0.755,retry,0
CUST_01619,472.91,network_error,1,8,0.468,retry,0
CUST_01620,1666.96,network_error,0,6,0.906,payment_link,1
CUST_01621,728.23,insufficient_funds,0,9,0.623,alt_method,0
CUST_01622,210.48,network_error,1,11,0.564,payment_link,0
CUST_01623,1387.67,network_error,3,8,0.735,payment_link,0
CUST_01624,389.74,card_declined,3,6,0.661,payment_link,0
CUST_01625,2976.9,insufficient_funds,3,1,0.639,payment_link,0
CUST_01626,1578.2,insufficient_funds,0,14,0.631,retry,0
CUST_01627,465.05,card_declined,0,5,0.941,retry,1
CUST_01628,1853.47,card_declined,3,9,0.756,alt_method,0
CUST_01629,702.25,insufficient_funds,2,11,0.714,payment_link,0
CUST_01630,1315.82,bank_declined,3,10,0.358,payment_link,0
CUST_01631,980.23,insufficient_funds,1,3,0.223,payment_link,0
CUST_01632,337.96,insufficient_funds,0,2,0.797,retry,0
CUST_01633,397.49,insufficient_funds,1,1,0.427,retry,0
CUST_01634,1516.21,bank_declined,1,5,0.957,payment_link,1
CUST_01635,508.86,bank_declined,0,7,0.444,retry,0
CUST_01636,481.58,insufficient_funds,2,5,0.321,retry,0
CUST_01637,309.79,network_error,3,8,0.866,payment_link,0
CUST_01638,933.44,bank_declined,1,13,0.524,alt_method,0
CUST_01639,3463.45,network_error,0,4,0.491,retry,0
CUST_01640,283.15,insufficient_funds,1,1,0.687,payment_link,1
CUST_01641,678.15,bank_declined,3,7,0.833,retry,0
CUST_01642,2058.59,bank_declined,2,8,0.646,retry,0
CUST_01643,624.09,bank_declined,2,13,0.393,alt_method,0
CUST_01644,955.18,card_declined,2,9,0.458,alt_method,1
CUST_01645,284.32,insufficient_funds,0,3,0.54,retry,0
CUST_01646,936.96,bank_declined,0,5,0.536,payment_link,1
CUST_01647,572.66,bank_declined,2,14,0.462,retry,0
CUST_01648,1463.5,network_error,3,10,0.816,alt_method,0
CUST_01649,1719.71,network_error,3,9,0.689,retry,1
CUST_01650,5279.84,network_error,0,7,0.631,alt_method,0
CUST_01651,1057.55,insufficient_funds,2,8,0.488,payment_link,0
CUST_01652,863.19,bank_declined,3,11,0.478,retry,0
CUST_01653,777.05,bank_declined,3,4,0.658,alt_method,0
CUST_01654,501.43,network_error,3,11,0.387,alt_method,0
CUST_01655,872.0,network_error,0,5,0.736,retry,1
CUST_01656,525.15,card_declined,2,10,0.795,alt_method,0
CUST_01657,761.1,network_error,1,3,0.661,alt_method,0
CUST_01658,1908.51,insufficient_funds,2,4,0.565,alt_method,1
CUST_01659,297.31,insufficient_funds,2,6,0.669,alt_method,1
CUST_01660,1655.57,insufficient_funds,0,8,0.817,payment_link,0
CUST_01661,1907.77,network_error,3,9,0.836,payment_link,0
CUST_01662,605.19,network_error,3,10,0.352,alt_method,0
CUST_01663,121.82,network_error,0,12,0.598,payment_link,0
CUST_01664,409.01,insufficient_funds,0,5,0.772,payment_link,1
CUST_01665,1877.31,insufficient_funds,0,13,0.665,retry,0
CUST_01666,653.08,network_error,0,5,0.82,alt_method,1
CUST_01667,299.03,bank_declined,0,7,0.234,payment_link,0
CUST_01668,444.16,bank_declined,1,10,0.683,payment_link,1
CUST_01669,1303.09,network_error,2,3,0.522,payment_link,1
CUST_01670,1030.07,insufficient_funds,2,2,0.492,retry,0
CUST_01671,549.42,bank_declined,2,13,0.85,retry,0
CUST_01672,495.98,network_error,3,6,0.442,payment_link,0
CUST_01673,486.19,insufficient_funds,1,4,0.413,payment_link,0
CUST_01674,318.01,bank_declined,2,1,0.752,alt_method,0
CUST_01675,2421.88,card_declined,3,1,0.287,payment_link,0
CUST_01676,513.96,bank_declined,1,10,0.764,alt_method,0
CUST_01677,1761.16,insufficient_funds,1,5,0.418,retry,0
CUST_01678,2246.33,bank_declined,3,7,0.529,alt_method,0
CUST_01679,1478.3,insufficient_funds,1,0,0.438,retry,1
CUST_01680,470.93,bank_declined,3,14,0.581,payment_link,0
CUST_01681,918.72,insufficient_funds,2,10,0.475,payment_link,0
CUST_01682,652.39,network_error,3,5,0.598,retry,1
CUST_01683,322.8,bank_declined,1,11,0.522,retry,1
CUST_01684,862.2,insufficient_funds,2,1,0.598,retry,0
CUST_01685,258.98,insufficient_funds,2,1,0.522,alt_method,0
CUST_01686,1720.11,card_declined,0,6,0.489,retry,1
CUST_01687,458.66,network_error,0,9,0.756,alt_method,0
CUST_01688,781.28,insufficient_funds,1,0,0.662,retry,0
CUST_01689,834.33,network_error,3,5,0.742,alt_method,0
CUST_01690,540.71,bank_declined,3,13,0.619,retry,0
CUST_01691,1063.54,bank_declined,1,6,0.772,retry,0
CUST_01692,454.9,insufficient_funds,2,13,0.398,retry,0
CUST_01693,1335.47,bank_declined,1,7,0.503,alt_method,0
CUST_01694,226.61,insufficient_funds,1,6,0.559,payment_link,0
CUST_01695,735.91,bank_declined,2,5,0.654,retry,0
CUST_01696,3137.38,insufficient_funds,3,8,0.689,retry,0
CUST_01697,298.79,insufficient_funds,1,12,0.479,retry,0
CUST_01698,386.76,card_declined,3,2,0.637,payment_link,1
CUST_01699,1003.38,network_error,1,10,0.496,retry,0
CUST_01700,767.9,network_error,2,5,0.611,alt_method,1
CUST_01701,880.51,insufficient_funds,2,3,0.479,payment_link,0
CUST_01702,983.73,card_declined,0,1,0.863,alt_method,1
CUST_01703,1105.2,insufficient_funds,2,0,0.68,payment_link,0
CUST_01704,1616.08,network_error,0,11,0.52,retry,0
CUST_01705,923.21,insufficient_funds,1,11,0.599,alt_method,0
CUST_01706,548.39,insufficient_funds,3,13,0.328,retry,0
CUST_01707,1139.17,network_error,2,0,0.631,payment_link,0
CUST_01708,3040.89,bank_declined,2,10,0.5,alt_method,0
CUST_01709,598.18,card_declined,2,9,0.67,retry,0
CUST_01710,305.02,insufficient_funds,1,2,0.515,retry,1
CUST_01711,1612.7,insufficient_funds,0,3,0.339,retry,0
CUST_01712,604.07,insufficient_funds,1,1,0.53,retry,0
CUST_01713,116.96,network_error,3,12,0.577,retry,1
CUST_01714,1310.2,card_declined,1,11,0.51,retry,1
CUST_01715,433.43,insufficient_funds,3,10,0.478,retry,0
CUST_01716,618.67,insufficient_funds,2,10,0.715,alt_method,1
CUST_01717,867.47,bank_declined,3,13,0.646,payment_link,0
CUST_01718,774.64,insufficient_funds,3,10,0.456,payment_link,0
CUST_01719,1173.28,bank_declined,0,0,0.508,payment_link,0
CUST_01720,469.47,network_error,3,3,0.845,alt_method,1
CUST_01721,1002.73,bank_declined,3,14,0.563,alt_method,1
CUST_01722,540.43,card_declined,1,6,0.594,alt_method,0
CUST_01723,1201.17,bank_declined,2,9,0.478,alt_method,0
CUST_01724,1088.21,card_declined,1,10,0.458,retry,0
CUST_01725,314.71,network_error,1,5,0.306,payment_link,0
CUST_01726,1585.71,insufficient_funds,2,5,0.953,payment_link,0
CUST_01727,433.21,bank_declined,2,10,0.57,payment_link,0
CUST_01728,1269.59,insufficient_funds,3,8,0.631,payment_link,0
CUST_01729,892.32,insufficient_funds,3,13,0.819,retry,0
CUST_01730,2894.44,insufficient_funds,0,14,0.279,retry,0
CUST_01731,556.26,network_error,1,1,0.894,alt_method,0
CUST_01732,502.98,insufficient_funds,2,3,0.791,payment_link,0
CUST_01733,654.89,network_error,3,4,0.15,retry,0
CUST_01734,521.89,bank_declined,2,0,0.839,retry,0
CUST_01735,1261.37,network_error,3,7,0.21,payment_link,0
CUST_01736,182.54,network_error,0,7,0.301,payment_link,0
CUST_01737,286.3,insufficient_funds,0,5,0.589,payment_link,0
CUST_01738,283.09,insufficient_funds,2,11,0.451,retry,1
CUST_01739,1422.61,card_declined,0,4,0.588,retry,0
CUST_01740,2613.62,insufficient_funds,2,7,0.728,retry,0
CUST_01741,611.82,insufficient_funds,3,2,0.639,payment_link,0
CUST_01742,581.11,bank_declined,1,2,0.33,retry,0
CUST_01743,703.48,insufficient_funds,0,1,0.725,retry,0
CUST_01744,1684.97,network_error,3,4,0.524,payment_link,0
CUST_01745,316.75,insufficient_funds,1,2,0.85,alt_method,0
CUST_01746,804.88,card_declined,1,2,0.687,retry,0
CUST_01747,1451.22,insufficient_funds,1,14,0.679,alt_method,0
CUST_01748,993.14,network_error,3,5,0.648,alt_method,1
CUST_01749,774.07,network_error,3,7,0.9,alt_method,0
CUST_01750,1481.54,network_error,2,1,0.718,alt_method,0
CUST_01751,100.0,insufficient_funds,1,3,0.552,alt_method,1
CUST_01752,1144.02,insufficient_funds,1,10,0.275,retry,0
CUST_01753,394.15,network_error,1,6,0.459,payment_link,0
CUST_01754,153.78,card_declined,2,0,0.539,payment_link,0
CUST_01755,1001.21,bank_declined,1,0,0.533,payment_link,0
CUST_01756,1996.05,insufficient_funds,3,11,0.36,payment_link,0
CUST_01757,595.88,bank_declined,1,12,0.727,payment_link,0
CUST_01758,1425.53,network_error,0,9,0.411,alt_method,1
CUST_01759,2415.89,insufficient_funds,3,6,0.602,retry,0
CUST_01760,1904.42,bank_declined,2,13,0.579,retry,0
CUST_01761,2470.0,bank_declined,1,6,0.679,payment_link,0
CUST_01762,1204.36,bank_declined,0,0,0.669,retry,0
CUST_01763,706.52,network_error,2,0,0.433,payment_link,0
CUST_01764,184.64,card_declined,2,3,0.856,retry,0
CUST_01765,546.29,network_error,3,4,0.593,payment_link,0
CUST_01766,338.8,card_declined,2,4,0.653,payment_link,0
CUST_01767,3777.26,card_declined,2,3,0.677,retry,0
CUST_01768,577.84,network_error,2,7,0.55,retry,1
CUST_01769,734.04,bank_declined,2,6,0.136,retry,1
CUST_01770,1034.0,network_error,1,8,0.86,retry,0
CUST_01771,688.75,insufficient_funds,1,6,0.806,payment_link,1
CUST_01772,2581.28,insufficient_funds,1,14,0.425,payment_link,0
CUST_01773,404.19,insufficient_funds,1,9,0.348,retry,0
CUST_01774,777.19,card_declined,0,0,0.751,payment_link,1
CUST_01775,367.24,bank_declined,1,12,0.591,retry,0
CUST_01776,231.36,insufficient_funds,2,13,0.683,alt_method,1
CUST_01777,407.72,bank_declined,1,6,0.587,retry,0
CUST_01778,645.72,card_declined,1,0,0.841,alt_method,0
CUST_01779,471.8,network_error,3,6,0.7,payment_link,0
CUST_01780,382.25,card_declined,2,9,0.607,payment_link,0
CUST_01781,215.93,network_error,1,7,0.542,alt_method,0
